age,gender,period,seasonality,month,booked,oneclick
31,female,36,0.49972203924493763,1,1,1
45,female,36,0.49972203924493763,1,0,0
44,male,36,0.49972203924493763,1,0,0
34,female,36,0.49972203924493763,1,0,0
36,male,36,0.49972203924493763,1,0,0
39,male,36,0.49972203924493763,1,0,1
38,female,36,0.49972203924493763,1,0,1
40,female,36,0.49972203924493763,1,0,1
35,male,36,0.49972203924493763,1,0,1
35,male,36,0.49972203924493763,1,0,0
44,female,36,0.49972203924493763,1,0,1
43,male,36,0.49972203924493763,1,0,0
30,female,36,0.49972203924493763,1,1,0
40,male,36,0.49972203924493763,1,0,1
39,male,36,0.49972203924493763,1,0,1
35,male,36,0.49972203924493763,1,1,1
48,male,36,0.49972203924493763,1,0,1
37,male,36,0.49972203924493763,1,0,0
42,female,36,0.49972203924493763,1,0,1
43,male,36,0.49972203924493763,1,0,1
39,female,36,0.49972203924493763,1,0,1
45,male,36,0.49972203924493763,1,0,0
37,male,36,0.49972203924493763,1,0,1
37,male,36,0.49972203924493763,1,0,0
39,male,36,0.49972203924493763,1,0,0
39,male,36,0.49972203924493763,1,0,0
37,female,36,0.49972203924493763,1,1,1
41,male,36,0.49972203924493763,1,0,1
41,male,36,0.49972203924493763,1,0,0
38,male,36,0.49972203924493763,1,1,1
38,male,36,0.49972203924493763,1,0,0
36,female,36,0.49972203924493763,1,0,1
38,male,36,0.49972203924493763,1,1,0
39,female,36,0.49972203924493763,1,0,0
42,male,36,0.49972203924493763,1,0,1
43,male,36,0.49972203924493763,1,0,0
38,male,36,0.49972203924493763,1,0,0
41,female,36,0.49972203924493763,1,0,0
28,female,36,0.49972203924493763,1,1,1
35,female,36,0.49972203924493763,1,1,0
45,female,36,0.49972203924493763,1,0,0
34,female,36,0.49972203924493763,1,0,0
29,female,36,0.49972203924493763,1,0,1
34,female,36,0.49972203924493763,1,0,1
42,male,36,0.49972203924493763,1,0,0
32,male,36,0.49972203924493763,1,1,1
42,male,36,0.49972203924493763,1,0,1
39,male,36,0.49972203924493763,1,0,0
45,female,36,0.49972203924493763,1,0,0
36,male,36,0.49972203924493763,1,0,1
36,male,36,0.49972203924493763,1,0,0
35,male,36,0.49972203924493763,1,0,1
41,male,36,0.49972203924493763,1,0,1
46,male,36,0.49972203924493763,1,0,0
37,female,36,0.49972203924493763,1,0,0
42,male,36,0.49972203924493763,1,0,1
42,male,36,0.49972203924493763,1,0,0
39,female,36,0.49972203924493763,1,0,0
26,female,36,0.49972203924493763,1,0,1
37,male,36,0.49972203924493763,1,0,1
40,female,36,0.49972203924493763,1,0,1
37,male,36,0.49972203924493763,1,1,1
46,male,36,0.49972203924493763,1,0,0
38,male,36,0.49972203924493763,1,0,1
43,female,36,0.49972203924493763,1,0,1
27,female,36,0.49972203924493763,1,0,0
40,male,36,0.49972203924493763,1,0,0
38,male,36,0.49972203924493763,1,0,0
50,male,36,0.49972203924493763,1,0,1
49,female,36,0.49972203924493763,1,0,0
49,male,36,0.49972203924493763,1,0,0
31,female,36,0.49972203924493763,1,0,1
35,male,36,0.49972203924493763,1,0,1
39,male,36,0.49972203924493763,1,0,1
44,male,36,0.49972203924493763,1,0,0
49,male,36,0.49972203924493763,1,0,0
38,female,36,0.49972203924493763,1,0,0
37,female,36,0.49972203924493763,1,0,1
47,female,36,0.49972203924493763,1,0,1
44,male,36,0.49972203924493763,1,0,1
38,male,36,0.49972203924493763,1,0,0
36,male,36,0.49972203924493763,1,0,0
43,female,36,0.49972203924493763,1,0,1
40,female,36,0.49972203924493763,1,0,1
32,female,36,0.49972203924493763,1,1,1
38,male,36,0.49972203924493763,1,1,1
36,female,36,0.49972203924493763,1,0,0
37,female,36,0.49972203924493763,1,0,0
39,female,36,0.49972203924493763,1,0,0
44,female,36,0.49972203924493763,1,0,0
34,male,36,0.49972203924493763,1,0,1
37,female,36,0.49972203924493763,1,0,1
40,female,36,0.49972203924493763,1,0,1
39,male,36,0.49972203924493763,1,0,1
32,female,36,0.49972203924493763,1,1,0
31,female,36,0.49972203924493763,1,0,0
43,female,36,0.49972203924493763,1,0,0
38,male,36,0.49972203924493763,1,0,0
40,male,36,0.49972203924493763,1,0,0
45,female,36,0.49972203924493763,1,0,0
37,female,36,0.49972203924493763,1,0,0
36,female,36,0.49972203924493763,1,0,0
40,female,36,0.49972203924493763,1,0,1
35,male,36,0.49972203924493763,1,1,0
41,female,36,0.49972203924493763,1,0,0
34,female,36,0.49972203924493763,1,0,0
31,female,36,0.49972203924493763,1,1,1
27,female,36,0.49972203924493763,1,1,1
42,male,36,0.49972203924493763,1,0,0
47,female,36,0.49972203924493763,1,0,0
32,male,36,0.49972203924493763,1,0,0
32,male,36,0.49972203924493763,1,0,1
48,male,36,0.49972203924493763,1,0,1
39,male,36,0.49972203924493763,1,1,1
41,female,36,0.49972203924493763,1,0,0
38,female,36,0.49972203924493763,1,0,0
44,male,36,0.49972203924493763,1,0,1
34,male,36,0.49972203924493763,1,1,1
30,male,36,0.49972203924493763,1,1,1
47,female,36,0.49972203924493763,1,0,1
41,male,36,0.49972203924493763,1,0,0
36,male,36,0.49972203924493763,1,0,1
34,male,36,0.49972203924493763,1,1,1
40,male,36,0.49972203924493763,1,0,1
42,female,36,0.49972203924493763,1,0,0
45,male,36,0.49972203924493763,1,0,0
38,male,36,0.49972203924493763,1,0,0
41,male,36,0.49972203924493763,1,0,0
38,male,36,0.49972203924493763,1,0,1
43,female,36,0.49972203924493763,1,0,1
38,male,36,0.49972203924493763,1,0,1
39,male,36,0.49972203924493763,1,0,1
37,female,36,0.49972203924493763,1,0,0
38,female,36,0.49972203924493763,1,0,0
40,female,36,0.49972203924493763,1,0,1
47,male,36,0.49972203924493763,1,0,0
36,male,36,0.49972203924493763,1,0,1
36,female,36,0.49972203924493763,1,1,1
45,male,36,0.49972203924493763,1,0,1
46,male,36,0.49972203924493763,1,0,1
37,female,36,0.49972203924493763,1,0,0
40,male,36,0.49972203924493763,1,0,1
36,male,36,0.49972203924493763,1,0,1
32,male,36,0.49972203924493763,1,0,0
35,male,36,0.49972203924493763,1,0,0
40,male,36,0.49972203924493763,1,0,0
35,male,36,0.49972203924493763,1,0,0
29,male,36,0.49972203924493763,1,1,1
40,male,36,0.49972203924493763,1,0,0
33,male,36,0.49972203924493763,1,1,1
47,female,36,0.49972203924493763,1,0,1
37,female,36,0.49972203924493763,1,0,0
37,male,36,0.49972203924493763,1,0,1
41,male,36,0.49972203924493763,1,0,0
37,male,36,0.49972203924493763,1,1,0
39,female,36,0.49972203924493763,1,0,0
45,male,36,0.49972203924493763,1,0,0
38,male,36,0.49972203924493763,1,0,0
31,female,36,0.49972203924493763,1,0,1
43,female,36,0.49972203924493763,1,0,1
45,male,36,0.49972203924493763,1,0,1
37,female,36,0.49972203924493763,1,0,0
37,male,36,0.49972203924493763,1,0,0
51,male,36,0.49972203924493763,1,0,1
43,female,36,0.49972203924493763,1,0,0
38,female,36,0.49972203924493763,1,1,0
36,female,36,0.49972203924493763,1,0,1
41,male,36,0.49972203924493763,1,0,0
43,male,36,0.49972203924493763,1,0,0
38,male,36,0.49972203924493763,1,0,0
37,male,36,0.49972203924493763,1,0,1
31,female,36,0.49972203924493763,1,0,0
31,male,36,0.49972203924493763,1,1,1
33,male,36,0.49972203924493763,1,0,1
35,male,36,0.49972203924493763,1,0,1
48,male,36,0.49972203924493763,1,0,1
48,male,36,0.49972203924493763,1,0,0
42,female,36,0.49972203924493763,1,0,1
36,male,36,0.49972203924493763,1,0,1
38,male,36,0.49972203924493763,1,0,1
30,male,36,0.49972203924493763,1,1,1
40,male,36,0.49972203924493763,1,0,1
40,male,36,0.49972203924493763,1,0,0
37,male,36,0.49972203924493763,1,0,1
38,male,36,0.49972203924493763,1,0,1
43,male,36,0.49972203924493763,1,0,0
43,male,36,0.49972203924493763,1,0,0
50,male,36,0.49972203924493763,1,0,1
35,female,36,0.49972203924493763,1,0,1
32,male,36,0.49972203924493763,1,0,1
40,female,36,0.49972203924493763,1,0,0
45,male,36,0.49972203924493763,1,0,1
39,female,36,0.49972203924493763,1,0,1
28,male,36,0.49972203924493763,1,1,0
47,female,36,0.49972203924493763,1,0,0
36,female,36,0.49972203924493763,1,0,0
34,female,36,0.49972203924493763,1,0,1
34,male,36,0.49972203924493763,1,0,0
44,male,36,0.49972203924493763,1,0,1
39,female,36,0.49972203924493763,1,0,1
43,male,36,0.49972203924493763,1,0,1
50,male,36,0.49972203924493763,1,0,1
45,male,36,0.49972203924493763,1,1,1
46,female,36,0.49972203924493763,1,0,0
40,male,36,0.49972203924493763,1,0,1
43,female,36,0.49972203924493763,1,0,1
41,female,36,0.49972203924493763,1,0,0
37,female,36,0.49972203924493763,1,0,0
40,female,36,0.49972203924493763,1,0,0
33,male,36,0.49972203924493763,1,1,1
26,male,36,0.49972203924493763,1,1,0
41,male,36,0.49972203924493763,1,0,1
38,male,36,0.49972203924493763,1,0,1
40,male,36,0.49972203924493763,1,0,0
45,male,36,0.49972203924493763,1,0,0
46,male,36,0.49972203924493763,1,0,0
38,male,36,0.49972203924493763,1,0,1
41,male,36,0.49972203924493763,1,0,0
42,female,36,0.49972203924493763,1,0,0
37,female,36,0.49972203924493763,1,0,0
51,male,36,0.49972203924493763,1,0,1
50,female,36,0.49972203924493763,1,0,1
41,male,36,0.49972203924493763,1,0,0
43,female,36,0.49972203924493763,1,0,1
32,female,36,0.49972203924493763,1,1,0
47,female,36,0.49972203924493763,1,0,0
36,male,36,0.49972203924493763,1,0,1
39,female,36,0.49972203924493763,1,0,1
36,male,36,0.49972203924493763,1,1,1
32,male,36,0.49972203924493763,1,0,1
36,male,36,0.49972203924493763,1,0,1
35,male,36,0.49972203924493763,1,0,0
39,female,36,0.49972203924493763,1,0,1
40,male,36,0.49972203924493763,1,0,1
41,male,36,0.49972203924493763,1,0,0
32,male,36,0.49972203924493763,1,0,0
40,female,36,0.49972203924493763,1,0,0
33,male,36,0.49972203924493763,1,1,0
35,female,36,0.49972203924493763,1,0,0
45,male,36,0.49972203924493763,1,0,1
37,male,36,0.49972203924493763,1,0,0
44,female,36,0.49972203924493763,1,0,1
38,male,36,0.49972203924493763,1,0,1
40,male,36,0.49972203924493763,1,0,1
45,male,36,0.49972203924493763,1,0,1
40,male,36,0.49972203924493763,1,0,0
38,male,36,0.49972203924493763,1,0,1
38,female,36,0.49972203924493763,1,0,1
50,male,36,0.49972203924493763,1,0,0
29,male,36,0.49972203924493763,1,1,1
56,female,36,0.49972203924493763,1,0,1
38,female,36,0.49972203924493763,1,0,0
39,female,36,0.49972203924493763,1,0,0
34,male,36,0.49972203924493763,1,1,0
40,male,36,0.49972203924493763,1,0,1
53,male,36,0.49972203924493763,1,0,0
43,male,36,0.49972203924493763,1,0,0
36,male,36,0.49972203924493763,1,0,0
37,male,36,0.49972203924493763,1,0,1
38,male,36,0.49972203924493763,1,0,0
41,male,36,0.49972203924493763,1,0,0
41,male,36,0.49972203924493763,1,0,0
38,male,36,0.49972203924493763,1,0,1
40,female,36,0.49972203924493763,1,0,1
39,male,36,0.49972203924493763,1,0,1
38,female,36,0.49972203924493763,1,0,0
26,male,36,0.49972203924493763,1,1,0
40,female,36,0.49972203924493763,1,0,0
34,male,36,0.49972203924493763,1,0,0
38,male,36,0.49972203924493763,1,0,1
41,male,36,0.49972203924493763,1,0,1
35,female,36,0.49972203924493763,1,0,1
48,male,36,0.49972203924493763,1,0,0
38,male,36,0.49972203924493763,1,0,1
42,male,36,0.49972203924493763,1,0,0
37,female,36,0.49972203924493763,1,0,0
41,male,36,0.49972203924493763,1,0,1
40,female,36,0.49972203924493763,1,0,0
34,male,36,0.49972203924493763,1,0,0
40,female,36,0.49972203924493763,1,0,0
37,male,36,0.49972203924493763,1,0,1
39,female,36,0.49972203924493763,1,0,0
42,male,36,0.49972203924493763,1,0,1
23,male,36,0.49972203924493763,1,1,0
38,male,36,0.49972203924493763,1,0,0
39,female,36,0.49972203924493763,1,0,1
41,male,36,0.49972203924493763,1,0,0
33,female,36,0.49972203924493763,1,1,0
42,male,36,0.49972203924493763,1,1,1
38,female,36,0.49972203924493763,1,0,0
44,male,36,0.49972203924493763,1,0,0
47,female,36,0.49972203924493763,1,0,1
47,female,36,0.49972203924493763,1,0,1
37,male,36,0.49972203924493763,1,0,1
37,male,36,0.49972203924493763,1,1,1
36,male,36,0.49972203924493763,1,0,1
37,female,36,0.49972203924493763,1,0,1
44,male,36,0.49972203924493763,1,0,0
31,female,36,0.49972203924493763,1,1,0
39,male,36,0.49972203924493763,1,0,0
40,male,36,0.49972203924493763,1,1,1
31,male,36,0.49972203924493763,1,0,1
41,male,36,0.49972203924493763,1,0,1
41,male,36,0.49972203924493763,1,0,0
46,male,36,0.49972203924493763,1,0,0
49,male,36,0.49972203924493763,1,0,1
46,male,36,0.49972203924493763,1,0,0
41,male,36,0.49972203924493763,1,0,0
42,male,36,0.49972203924493763,1,0,0
35,male,36,0.49972203924493763,1,0,0
42,male,36,0.49972203924493763,1,0,1
29,female,36,0.49972203924493763,1,1,1
38,female,36,0.49972203924493763,1,0,0
46,male,36,0.49972203924493763,1,0,0
37,male,36,0.49972203924493763,1,0,0
34,female,36,0.49972203924493763,1,1,0
33,female,36,0.49972203924493763,1,1,1
43,female,36,0.49972203924493763,1,0,0
42,male,36,0.49972203924493763,1,0,0
48,male,36,0.49972203924493763,1,0,0
38,female,36,0.49972203924493763,1,0,0
36,male,36,0.49972203924493763,1,0,1
45,male,36,0.49972203924493763,1,0,1
36,male,36,0.49972203924493763,1,0,0
36,male,36,0.49972203924493763,1,0,1
39,male,36,0.49972203924493763,1,0,0
45,male,36,0.49972203924493763,1,0,0
39,female,36,0.49972203924493763,1,0,0
42,male,36,0.49972203924493763,1,0,0
43,male,36,0.49972203924493763,1,0,0
40,male,36,0.49972203924493763,1,0,0
44,male,36,0.49972203924493763,1,0,0
33,female,36,0.49972203924493763,1,0,1
34,male,36,0.49972203924493763,1,0,0
34,female,36,0.49972203924493763,1,0,0
35,male,36,0.49972203924493763,1,0,0
47,male,36,0.49972203924493763,1,0,1
31,male,36,0.49972203924493763,1,0,1
43,female,36,0.49972203924493763,1,0,0
30,male,36,0.49972203924493763,1,1,0
32,female,36,0.49972203924493763,1,1,1
39,female,36,0.49972203924493763,1,0,1
36,female,36,0.49972203924493763,1,0,1
39,male,36,0.49972203924493763,1,0,0
37,male,36,0.49972203924493763,1,0,1
38,male,36,0.49972203924493763,1,0,0
39,male,36,0.49972203924493763,1,0,1
34,male,36,0.49972203924493763,1,0,1
41,male,36,0.49972203924493763,1,0,1
45,female,36,0.49972203924493763,1,0,1
39,male,36,0.49972203924493763,1,0,1
40,female,36,0.49972203924493763,1,0,1
44,female,36,0.49972203924493763,1,0,1
45,male,36,0.49972203924493763,1,0,0
34,female,36,0.49972203924493763,1,1,0
33,female,36,0.49972203924493763,1,0,1
44,male,36,0.49972203924493763,1,0,1
42,female,36,0.49972203924493763,1,0,1
33,male,36,0.49972203924493763,1,1,1
34,male,36,0.49972203924493763,1,1,1
42,female,36,0.49972203924493763,1,0,0
34,male,36,0.49972203924493763,1,0,1
31,female,36,0.49972203924493763,1,1,0
36,male,36,0.49972203924493763,1,0,1
30,male,36,0.49972203924493763,1,1,0
39,male,36,0.49972203924493763,1,0,0
36,male,36,0.49972203924493763,1,0,1
36,male,36,0.49972203924493763,1,0,1
34,male,36,0.49972203924493763,1,1,0
40,male,36,0.49972203924493763,1,0,0
36,female,36,0.49972203924493763,1,0,0
39,male,36,0.49972203924493763,1,0,0
47,male,36,0.49972203924493763,1,0,0
43,female,36,0.49972203924493763,1,0,0
34,male,36,0.49972203924493763,1,0,0
44,male,36,0.49972203924493763,1,0,0
43,male,36,0.49972203924493763,1,0,1
36,male,36,0.49972203924493763,1,0,1
43,female,36,0.49972203924493763,1,0,0
43,female,36,0.49972203924493763,1,0,1
43,male,36,0.49972203924493763,1,0,1
33,male,36,0.49972203924493763,1,0,0
34,female,36,0.49972203924493763,1,1,1
44,female,36,0.49972203924493763,1,0,0
35,female,36,0.49972203924493763,1,0,1
36,male,36,0.49972203924493763,1,0,0
37,male,36,0.49972203924493763,1,0,1
37,female,36,0.49972203924493763,1,0,0
43,male,36,0.49972203924493763,1,0,0
48,male,36,0.49972203924493763,1,0,0
41,male,36,0.49972203924493763,1,0,0
41,female,36,0.49972203924493763,1,0,0
42,male,36,0.49972203924493763,1,0,1
56,female,36,0.49972203924493763,1,0,0
45,female,36,0.49972203924493763,1,0,1
41,male,36,0.49972203924493763,1,0,0
37,female,36,0.49972203924493763,1,0,1
41,female,36,0.49972203924493763,1,0,1
38,male,36,0.49972203924493763,1,0,1
39,male,36,0.49972203924493763,1,0,1
43,male,36,0.49972203924493763,1,0,0
34,female,36,0.49972203924493763,1,0,0
38,male,36,0.49972203924493763,1,0,0
36,female,36,0.49972203924493763,1,0,0
35,female,36,0.49972203924493763,1,0,1
39,male,36,0.49972203924493763,1,0,1
33,male,36,0.49972203924493763,1,0,1
42,male,36,0.49972203924493763,1,0,1
31,male,36,0.49972203924493763,1,0,1
38,male,36,0.49972203924493763,1,0,0
36,male,36,0.49972203924493763,1,0,1
36,female,36,0.49972203924493763,1,0,0
37,male,36,0.49972203924493763,1,0,0
28,male,36,0.49972203924493763,1,0,1
41,male,36,0.49972203924493763,1,0,1
46,female,36,0.49972203924493763,1,0,0
41,male,36,0.49972203924493763,1,0,1
46,male,36,0.49972203924493763,1,0,0
33,female,36,0.49972203924493763,1,0,1
38,male,36,0.49972203924493763,1,0,0
42,male,36,0.49972203924493763,1,0,1
35,female,36,0.49972203924493763,1,0,1
36,male,36,0.49972203924493763,1,0,0
36,male,36,0.49972203924493763,1,0,1
39,male,36,0.49972203924493763,1,0,1
34,female,36,0.49972203924493763,1,0,0
41,male,36,0.49972203924493763,1,0,0
34,male,36,0.49972203924493763,1,1,1
44,female,36,0.49972203924493763,1,0,0
36,female,36,0.49972203924493763,1,0,0
46,female,36,0.49972203924493763,1,0,1
33,male,36,0.49972203924493763,1,0,0
38,male,36,0.49972203924493763,1,0,0
38,male,36,0.49972203924493763,1,0,0
43,female,36,0.49972203924493763,1,0,0
26,female,36,0.49972203924493763,1,1,0
34,male,36,0.49972203924493763,1,0,1
32,male,36,0.49972203924493763,1,1,1
33,female,36,0.49972203924493763,1,0,0
38,male,36,0.49972203924493763,1,0,1
42,male,36,0.49972203924493763,1,0,0
39,female,36,0.49972203924493763,1,0,1
48,female,36,0.49972203924493763,1,0,1
34,female,36,0.49972203924493763,1,0,0
32,male,36,0.49972203924493763,1,1,0
37,female,36,0.49972203924493763,1,0,1
39,male,36,0.49972203924493763,1,0,1
42,female,36,0.49972203924493763,1,0,1
33,male,36,0.49972203924493763,1,1,1
43,male,36,0.49972203924493763,1,0,0
37,female,36,0.49972203924493763,1,0,0
44,male,36,0.49972203924493763,1,0,0
38,female,36,0.49972203924493763,1,0,0
39,male,36,0.49972203924493763,1,0,1
41,female,36,0.49972203924493763,1,0,0
35,male,36,0.49972203924493763,1,0,0
42,male,36,0.49972203924493763,1,0,1
41,male,36,0.49972203924493763,1,0,0
40,male,36,0.49972203924493763,1,0,0
44,male,36,0.49972203924493763,1,0,0
33,male,36,0.49972203924493763,1,1,1
43,male,36,0.49972203924493763,1,0,1
45,male,36,0.49972203924493763,1,0,0
46,female,36,0.49972203924493763,1,0,0
38,male,36,0.49972203924493763,1,0,1
34,male,36,0.49972203924493763,1,0,1
28,male,36,0.49972203924493763,1,0,0
48,female,36,0.49972203924493763,1,0,0
51,male,36,0.49972203924493763,1,0,1
43,female,36,0.49972203924493763,1,0,1
31,female,36,0.49972203924493763,1,1,0
38,female,36,0.49972203924493763,1,0,1
47,female,36,0.49972203924493763,1,0,1
39,male,36,0.49972203924493763,1,0,0
39,female,36,0.49972203924493763,1,0,1
37,male,36,0.49972203924493763,1,0,0
32,female,36,0.49972203924493763,1,0,0
32,male,36,0.49972203924493763,1,0,1
39,female,36,0.49972203924493763,1,0,0
35,male,36,0.49972203924493763,1,0,1
37,male,36,0.49972203924493763,1,0,1
49,female,36,0.49972203924493763,1,0,0
40,female,36,0.49972203924493763,1,0,1
33,male,36,0.49972203924493763,1,0,1
45,female,36,0.49972203924493763,1,0,1
34,male,36,0.49972203924493763,1,1,1
46,male,36,0.49972203924493763,1,0,0
46,male,36,0.49972203924493763,1,0,0
38,female,36,0.49972203924493763,1,0,1
40,male,36,0.49972203924493763,1,0,0
40,female,36,0.49972203924493763,1,0,1
39,female,36,0.49972203924493763,1,0,1
42,male,36,0.49972203924493763,1,0,1
39,male,36,0.49972203924493763,1,0,1
44,male,36,0.49972203924493763,1,0,1
39,female,36,0.49972203924493763,1,0,0
38,female,36,0.49972203924493763,1,0,0
44,female,36,0.49972203924493763,1,0,0
41,male,36,0.49972203924493763,1,0,1
42,male,36,0.49972203924493763,1,0,1
40,female,36,0.49972203924493763,1,0,0
25,female,36,0.49972203924493763,1,1,0
51,male,36,0.49972203924493763,1,0,0
46,female,36,0.49972203924493763,1,0,0
35,male,36,0.49972203924493763,1,0,1
41,female,36,0.49972203924493763,1,0,0
40,male,36,0.49972203924493763,1,0,1
43,male,36,0.49972203924493763,1,0,1
37,female,36,0.49972203924493763,1,0,0
36,male,36,0.49972203924493763,1,0,0
45,female,36,0.49972203924493763,1,0,0
46,male,36,0.49972203924493763,1,0,0
42,female,36,0.49972203924493763,1,0,1
44,female,36,0.49972203924493763,1,0,0
38,male,36,0.49972203924493763,1,0,0
41,male,36,0.49972203924493763,1,0,0
40,female,36,0.49972203924493763,1,0,0
44,male,36,0.49972203924493763,1,0,1
45,male,36,0.49972203924493763,1,0,1
36,female,36,0.49972203924493763,1,0,0
39,female,36,0.49972203924493763,1,0,1
39,female,36,0.49972203924493763,1,0,0
31,male,36,0.49972203924493763,1,1,0
39,male,36,0.49972203924493763,1,0,0
39,male,36,0.49972203924493763,1,0,0
33,male,36,0.49972203924493763,1,0,0
41,male,36,0.49972203924493763,1,0,1
33,female,36,0.49972203924493763,1,0,0
46,male,36,0.49972203924493763,1,0,0
38,male,36,0.49972203924493763,1,0,0
36,male,36,0.49972203924493763,1,0,1
42,male,36,0.49972203924493763,1,0,0
42,male,36,0.49972203924493763,1,1,1
29,female,36,0.49972203924493763,1,1,0
39,female,36,0.49972203924493763,1,1,0
38,female,36,0.49972203924493763,1,1,1
30,male,36,0.49972203924493763,1,0,1
33,male,36,0.49972203924493763,1,1,0
41,male,36,0.49972203924493763,1,0,0
41,male,36,0.49972203924493763,1,0,0
38,female,36,0.49972203924493763,1,0,1
37,female,36,0.49972203924493763,1,0,1
37,female,36,0.49972203924493763,1,0,1
39,male,36,0.49972203924493763,1,0,1
36,male,36,0.49972203924493763,1,0,0
46,male,36,0.49972203924493763,1,0,0
41,male,36,0.49972203924493763,1,0,0
38,male,36,0.49972203924493763,1,0,0
37,female,36,0.49972203924493763,1,0,1
53,male,36,0.49972203924493763,1,0,0
42,male,36,0.49972203924493763,1,0,1
39,male,36,0.49972203924493763,1,1,0
33,male,36,0.49972203924493763,1,0,0
38,female,36,0.49972203924493763,1,1,1
37,female,36,0.49972203924493763,1,0,0
48,male,36,0.49972203924493763,1,0,1
37,female,36,0.49972203924493763,1,1,1
30,female,36,0.49972203924493763,1,1,0
48,female,36,0.49972203924493763,1,0,1
39,male,36,0.49972203924493763,1,0,1
48,male,36,0.49972203924493763,1,0,0
42,male,36,0.49972203924493763,1,0,0
41,male,36,0.49972203924493763,1,0,0
27,female,36,0.49972203924493763,1,1,1
34,female,36,0.49972203924493763,1,0,1
34,male,36,0.49972203924493763,1,0,0
39,male,36,0.49972203924493763,1,0,1
38,male,36,0.49972203924493763,1,1,1
44,female,36,0.49972203924493763,1,0,0
42,female,36,0.49972203924493763,1,0,0
42,female,36,0.49972203924493763,1,0,1
37,male,36,0.49972203924493763,1,0,0
38,female,36,0.49972203924493763,1,0,1
39,male,36,0.49972203924493763,1,0,0
38,female,36,0.49972203924493763,1,0,1
40,female,36,0.49972203924493763,1,0,1
47,male,36,0.49972203924493763,1,0,0
46,male,36,0.49972203924493763,1,0,1
45,male,36,0.49972203924493763,1,0,1
34,male,36,0.49972203924493763,1,0,1
37,male,36,0.49972203924493763,1,0,0
38,female,36,0.49972203924493763,1,0,1
44,female,36,0.49972203924493763,1,0,0
36,male,36,0.49972203924493763,1,0,0
47,female,36,0.49972203924493763,1,0,1
35,male,36,0.49972203924493763,1,0,0
37,female,36,0.49972203924493763,1,0,0
38,male,36,0.49972203924493763,1,0,1
45,female,36,0.49972203924493763,1,0,0
42,male,36,0.49972203924493763,1,0,1
31,female,36,0.49972203924493763,1,0,0
46,male,36,0.49972203924493763,1,0,0
35,male,36,0.49972203924493763,1,1,0
40,male,36,0.49972203924493763,1,0,0
34,female,36,0.49972203924493763,1,0,0
40,male,36,0.49972203924493763,1,0,0
35,male,36,0.49972203924493763,1,1,0
44,male,36,0.49972203924493763,1,0,1
35,male,36,0.49972203924493763,1,0,1
44,male,36,0.49972203924493763,1,0,1
42,male,36,0.49972203924493763,1,0,0
46,male,36,0.49972203924493763,1,0,1
43,female,36,0.49972203924493763,1,0,0
31,male,36,0.49972203924493763,1,1,1
44,female,36,0.49972203924493763,1,0,1
32,female,36,0.49972203924493763,1,1,1
39,male,36,0.49972203924493763,1,0,1
40,male,36,0.49972203924493763,1,0,0
41,male,36,0.49972203924493763,1,0,0
37,male,36,0.49972203924493763,1,0,1
36,male,36,0.49972203924493763,1,1,1
38,male,36,0.49972203924493763,1,0,1
43,female,36,0.49972203924493763,1,0,1
45,male,36,0.49972203924493763,1,0,1
31,male,36,0.49972203924493763,1,1,0
37,male,36,0.49972203924493763,1,0,0
39,female,36,0.49972203924493763,1,0,1
37,female,36,0.49972203924493763,1,0,0
47,female,36,0.49972203924493763,1,0,0
46,male,36,0.49972203924493763,1,0,1
35,male,36,0.49972203924493763,1,1,0
29,female,36,0.49972203924493763,1,1,1
38,female,36,0.49972203924493763,1,0,0
40,male,36,0.49972203924493763,1,0,0
42,male,36,0.49972203924493763,1,0,0
41,female,36,0.49972203924493763,1,0,1
34,male,36,0.49972203924493763,1,0,1
45,female,36,0.49972203924493763,1,0,0
40,male,36,0.49972203924493763,1,0,1
35,male,36,0.49972203924493763,1,0,1
45,male,36,0.49972203924493763,1,0,0
41,male,36,0.49972203924493763,1,0,0
30,female,36,0.49972203924493763,1,1,1
36,male,36,0.49972203924493763,1,1,1
38,male,36,0.49972203924493763,1,0,1
40,male,36,0.49972203924493763,1,0,1
34,male,36,0.49972203924493763,1,1,1
38,male,36,0.49972203924493763,1,1,0
43,female,36,0.49972203924493763,1,0,1
41,male,36,0.49972203924493763,1,0,0
42,female,36,0.49972203924493763,1,0,0
38,male,36,0.49972203924493763,1,0,1
37,male,36,0.49972203924493763,1,0,0
36,male,36,0.49972203924493763,1,0,1
45,male,36,0.49972203924493763,1,0,0
37,male,36,0.49972203924493763,1,0,0
43,male,36,0.49972203924493763,1,0,1
41,female,36,0.49972203924493763,1,0,1
38,male,36,0.49972203924493763,1,0,0
39,female,36,0.49972203924493763,1,0,0
37,male,36,0.49972203924493763,1,0,0
40,female,36,0.49972203924493763,1,0,1
40,male,36,0.49972203924493763,1,0,1
41,female,36,0.49972203924493763,1,0,1
29,female,36,0.49972203924493763,1,1,0
38,female,36,0.49972203924493763,1,0,0
35,female,36,0.49972203924493763,1,0,0
37,male,36,0.49972203924493763,1,0,1
33,male,36,0.49972203924493763,1,1,1
42,male,36,0.49972203924493763,1,0,0
36,male,36,0.49972203924493763,1,1,0
42,male,36,0.49972203924493763,1,0,1
44,female,36,0.49972203924493763,1,0,0
43,female,36,0.49972203924493763,1,0,0
44,female,36,0.49972203924493763,1,0,0
