age,open,extra,neuro,gender,state,bkg_amt
23,4.557481826110577,4.8697038775074395,6.755678576704497,F,C,288.9959920500073
25,4.330738139683198,7.34325043402518,5.755822716344271,M,B,293.4450100989698
38,2.8146398493610736,NA,7.969955890345064,F,B,194.07847836009194
50,1.6419952321211437,8.133986665097758,5.1721494222219055,F,A,NA
45,4.5075011243643885,NA,5.816134688914275,M,C,347.75409127228136
32,3.042642478693143,7.448740470851494,6.931918381894653,F,NA,235.84976175736878
23,2.9235452179993,2.988280455461669,NA,M,B,194.15816313776446
44,5.108444328482739,NA,8.142703072498207,M,NA,116.385147255938
25,3.197243106978831,5.899065272252142,5.73008150512315,M,B,158.2059492056433
34,1.884164803256204,7.090828162129396,NA,M,A,469.71612906534347
48,4.873439549517766,5.132206775950723,NA,M,NA,139.4766990387029
28,4.17115324393195,NA,7.941758799972446,F,B,141.15285372236625
27,7.363860382958208,NA,8.190294550761129,F,NA,172.76055079011505
38,3.3934902249674868,5.213194704408263,8.109861309887178,M,NA,140.706657669916
40,4.00488431079486,1.5296856498603586,5.24046487125112,F,C,85.2363410110624
23,6.655305480083568,NA,NA,F,C,279.3686250822978
46,2.214135726962415,8.69059208604818,NA,F,B,70.99559676330591
48,7.24237338567459,NA,6.345946133298618,F,A,122.59727882962201
20,6.105780023407416,NA,NA,F,NA,128.36995168355287
28,4.753454705096141,9.697596729107888,5.263057591205147,F,A,271.8717899639099
40,7.221715335510582,NA,7.161022222740749,M,B,214.21322086584675
40,6.925146686454761,6.364362152972311,NA,F,A,291.1415549541008
13,5.167378118250982,2.7867200229034714,6.7711447738301525,F,A,253.01075677784578
19,5.949765802619812,2.710146178525907,7.402463769389472,M,A,226.922303368797
26,4.6343532138479135,NA,9.641101876276954,M,NA,325.873361210181
42,2.7452321740494443,NA,NA,F,NA,287.29131285915076
23,2.7975014622855383,NA,NA,M,B,139.8009348704974
39,6.5619806013240645,NA,NA,F,B,216.9689456826281
25,7.176949407721095,4.072686617985274,NA,M,A,226.36616086743328
45,6.714944507960674,5.920740149615714,NA,F,C,356.79863739744343
24,2.804172666398913,4.596694734277482,5.216557953102614,F,C,307.54565112288617
43,4.835227133806712,7.760857050036236,NA,M,NA,114.75483902062261
40,4.0510042766855445,3.464106113948498,5.810081309748567,M,B,190.36057092761135
47,5.5200393797294804,3.4968578964612993,7.2222089687939865,F,C,237.63690936341595
43,2.88238215667352,NA,6.444275087992358,M,A,116.23676946443925
28,6.911827153464078,3.066142346298616,NA,F,NA,196.29174316863342
29,7.66601750777195,NA,8.232017452149826,M,NA,223.5685212924889
20,5.864168771753217,NA,NA,F,A,138.98932598629784
17,2.8549939442216115,NA,7.943460226759466,M,NA,268.9916400174832
32,6.508972551636064,NA,NA,F,C,370.10235863375397
21,4.16752194122615,NA,7.173241535793799,M,A,336.19382440607313
22,7.760337107853936,7.837045367069658,NA,F,C,260.8221657652428
26,4.685690886137711,NA,6.698221493841057,M,NA,267.60962020015813
17,1.708696937172303,4.656521272571135,NA,F,NA,133.562753075495
28,5.841444641325984,9.63100710422402,NA,F,B,350.6258217218974
32,5.993755634701333,NA,6.642195760935337,F,C,230.78834502224353
24,5.650489957346153,NA,6.8499004828186205,F,C,257.6459066440534
42,2.63863302530974,NA,5.209663956261117,F,NA,216.90172323773288
22,0,3.318551729063708,NA,M,NA,275.61796200222506
49,3.398093121652829,5.992167486357358,7.214932480567585,F,NA,NA
30,3.7569926428588785,1.7095191059232837,NA,M,C,223.41770553798688
46,6.193314237544281,NA,5.955180831909275,M,NA,297.7576374674356
26,3.515297595420719,NA,5.5925251207034234,F,A,298.000220280081
49,1.3332595326970273,NA,6.534137049405858,F,NA,NA
24,4.138636704970977,4.011290655505399,NA,M,NA,131.8606495952268
49,5.9713648900039935,NA,7.166874209568208,M,NA,NA
29,5.303130730275959,5.472351933948435,7.163213518565154,M,NA,96.88765567017518
34,7.539576316793923,2.9792126214178514,NA,F,NA,136.9334905964892
19,6.411576751687889,NA,NA,F,C,201.07500918189595
46,6.88437164398697,10,6.240160335155328,M,C,203.41206810085802
40,4.677854232738118,NA,NA,M,B,304.1954699368764
16,5.364308911995096,2.6301457043369494,5.5662669900061426,M,C,274.32218075917325
24,7.513437134616423,NA,7.756753358274703,M,A,251.60459468857096
33,5.836538251351131,8.927466962833925,5.131648636752337,M,NA,297.1066260367138
19,7.378425931605044,2.9595422672388985,NA,F,A,170.44476173037725
26,6.023992938885543,NA,NA,M,C,224.81263965713168
44,1.7895857979300507,NA,NA,M,C,186.17810683946573
30,4.910530483898828,NA,6.9035485399708225,F,NA,255.80993149986867
32,2.437186039339787,4.410432832726299,NA,M,B,220.32452163313243
36,6.277904281084337,2.472189653562966,NA,F,NA,194.0740291553792
30,2.078434341220775,4.769908682284387,5.745688122042421,M,B,152.3252749778061
46,3.238318953823276,6.293304276622118,NA,M,A,203.80049148591104
39,5.570683886250798,4.912867132053292,NA,M,B,214.9118533235693
24,6.261270900315927,3.0993394984320712,6.479285435692067,F,C,226.7900413438749
21,3.510551935240195,NA,NA,F,A,249.68671337397447
50,3.5729405801991225,7.368078197434691,5.807339086819978,M,A,NA
39,3.635921165338838,5.934196233186341,NA,F,B,284.16796973301723
51,4.545928965089869,5.3552448493304,7.833641855907966,F,NA,NA
24,5.893261039046322,5.227729681167747,NA,F,NA,295.50193912471224
23,4.994274758160347,6.573828393108098,NA,M,C,197.19532688334712
27,4.624400335280237,NA,NA,M,C,336.5378440649856
21,4.068903523858192,4.707380441079091,NA,F,B,169.1658773721237
30,6.3364487340523334,NA,6.451780268554616,F,A,178.2790042796382
22,6.562867548194478,6.654723300773061,NA,M,C,254.7749937665261
31,7.357842240360952,5.379396297481817,7.718867486095881,F,NA,184.23377123574963
48,2.69294583205121,3.8804054573840565,5.560823113722044,F,C,239.94335601148396
31,4.969441329106457,7.013306055196184,5.94401727310146,F,B,75.179417528876
23,4.243742191737333,9.464215437055497,NA,M,A,466.13797085364456
28,3.695868301875212,1.218944785746666,6.031435879134955,M,B,276.33717732998434
26,3.674568442687428,5.010755166834709,5.02822100008484,F,C,207.53670825335413
41,4.56573892411767,NA,6.1008799071216275,M,C,238.50663943005773
45,7.138430537053518,4.847464290226573,NA,M,NA,348.7947930946443
26,4.983259114688949,4.240761669285274,NA,M,NA,195.0982513928166
27,8.122891734971006,4.562541079334358,NA,F,NA,262.09811767282815
41,2.420804044983352,4.378490935681443,NA,F,A,200.86462035164627
50,1.4701218206036737,0.9135820655369056,10,M,B,NA
47,7.841154561203256,NA,5.993292142513297,M,NA,170.1576723006197
42,6.71438926057148,4.307884921483687,8.264461409633647,F,A,133.77745435102443
26,3.360026246198313,7.93588075362006,NA,F,B,298.4382381723784
44,5.872973206007032,5.579755870162619,NA,F,B,341.6796620378488
26,4.465213106521438,5.522349633615788,6.810550704051237,M,C,326.1781066621071
32,2.1726441451425673,NA,7.489317846699878,F,B,149.13901581467383
19,5.265032231650813,NA,NA,M,A,169.13543154218945
23,8.95404691801782,5.952176952942114,NA,M,NA,249.38103777470027
19,5.660936795250402,NA,8.99697611425438,M,NA,147.30649301214237
46,3.9500400536497775,NA,NA,F,A,102.80986023217307
27,4.0830522253256225,NA,6.242342663012364,M,NA,105.67714633849357
44,4.883042085676171,4.7360782694127845,5.760102772105012,F,NA,193.88069343280077
45,6.066706335007036,4.001210987905516,NA,M,NA,185.82671679495306
39,4.811363259512041,4.5849807210837215,6.641371828771074,F,NA,247.25853968907717
24,0.5399696130143514,6.113380060791799,NA,M,A,324.4409216536668
47,0,6.05637307583156,5.193724085482067,F,NA,294.45676663205444
27,5.40086080377323,3.8407978539678864,5.899320781380887,M,NA,178.12208498419852
30,3.380018726228636,7.607443657210087,7.529772972889477,M,A,116.5393740701531
23,2.9819236477578666,3.8714195653423165,NA,F,C,263.70389370365507
51,4.528549884691278,4.622689251136206,6.759356196213079,M,A,NA
26,5.966413924799993,NA,NA,M,NA,181.78199627952367
23,9.80674705176278,3.9551783192559604,NA,F,C,298.6525819478024
51,3.7067335878259016,4.62185234981289,5.901257240813606,F,C,NA
18,8.555809553698452,3.9257004910967446,NA,F,C,229.59879082657878
35,5.925403664881184,3.57613341858337,6.539605595187401,F,B,251.61467176909056
25,6.817723488672872,NA,NA,M,A,165.58063875513585
27,5.721620168477653,NA,NA,M,NA,204.66220567623023
50,4.8569433581858545,NA,5.7226843597621135,M,A,NA
18,4.545430460498003,NA,7.269338392962505,F,A,192.95655128559716
42,6.792528089004194,6.060185379808952,6.262636370157906,F,B,238.234032926364
53,1.4947321557569935,4.083261099959712,NA,M,B,NA
41,7.997093268079931,NA,NA,F,NA,201.39291932858083
27,5.117204970618284,4.034467256423342,6.145169880731334,F,NA,292.076945192298
54,4.000177107611788,5.449984403259369,NA,M,NA,NA
47,6.324332705583253,NA,6.201814454086945,F,B,95.23791529963391
20,5.563634168707685,NA,6.379644529124566,F,B,225.15579737287618
24,5.359224720208276,NA,5.616854056599271,F,NA,249.06695549051162
46,0.17764651994401337,3.5647937029975,5.1918704808488725,F,C,155.72231945301039
18,5.6036694380205825,NA,NA,M,B,256.1779948552814
38,7.17383617929981,4.244057823567519,NA,M,A,158.14550708778114
47,2.7930800490885743,4.7079084048989435,NA,M,C,102.7513219453758
38,6.916532047106487,6.73786589919124,NA,M,B,291.6049294653856
53,5.544929655480821,NA,6.556131464482345,F,NA,NA
24,4.65435325408938,NA,5.026856135375751,M,C,261.67700268969264
43,3.8614726369521573,8.099740021737837,5.83695013828631,F,NA,312.41737097913557
21,9.752706476037137,4.7420308308771375,NA,F,B,224.69414670232672
27,4.295279328146408,7.367209806804162,8.096651988878698,M,A,239.97985202305847
21,4.157937016568372,NA,NA,M,NA,250.78875285427256
30,3.019995951889907,5.672992345004538,NA,M,NA,357.19769088882623
44,4.966499446464401,2.771707927135897,NA,F,B,193.9051532855645
33,7.057154839553283,2.5566219943811923,NA,M,NA,165.70380577527658
29,5.49462840018599,4.449865570168381,6.931213010528071,M,C,345.6941884759874
22,2.486900805971975,NA,6.577724590623487,M,A,148.70769618675598
20,0.8786006472716839,NA,NA,F,NA,286.28979489258313
43,4.49943489985487,5.724378462767584,7.270812158649477,F,NA,287.8815868021897
27,6.064743163822238,6.564180012003208,5.274493693578764,F,NA,197.24297651089668
43,7.043030348676016,NA,8.52834885669287,M,B,151.0346466380364
47,4.667527438166195,7.73289529050209,7.524491359673595,F,A,25.294625722380133
51,5.890693209810721,NA,NA,F,A,NA
25,6.949915583861622,1.5244482151623582,NA,M,A,263.1230754981625
56,5.829313142625983,NA,9.609349654429481,F,B,NA
47,5.99638240966046,4.880495862290783,NA,F,NA,304.8770968449792
17,4.363671214966745,NA,10,F,C,127.51665887385133
53,2.7402524218479947,4.0597143531031765,7.872237330217022,M,A,NA
22,6.8774840605283085,7.755391131213447,5.524947026443948,M,C,235.97876274709427
32,6.467404306525561,4.8645941440535285,NA,M,A,211.8326391697817
30,6.2705197516591955,NA,NA,M,NA,315.49454066447345
24,3.810092756131022,5.818141725843407,6.343223857675202,M,B,259.7521148973234
27,3.9660809597130493,6.799250562839237,NA,F,NA,170.49683479356563
30,4.213448591693009,6.084337705579249,NA,F,C,371.27810168445774
46,5.624772995499052,1.6747881051146831,NA,M,NA,189.86882840511686
42,8.351300788521337,3.6965839621233103,NA,M,A,254.28580179592555
28,4.630228892703995,NA,NA,M,A,224.04302092820404
52,0.6190289275439911,5.489379340083127,5.99072330990664,M,NA,NA
41,5.690656646376367,NA,NA,M,A,244.81519679914913
25,6.254172903586275,10,NA,M,NA,292.96057819242776
32,1.430533639779782,NA,5.211394285634069,M,NA,218.8727089920174
31,4.913344623968513,4.183978441598901,5.152704410911303,F,B,235.8997884875716
43,5.982846211095194,10,6.390255676361743,F,NA,291.4738644985688
42,5.269305533825209,NA,NA,F,NA,190.96583228705268
45,0.6497057834479723,2.8659782973789785,NA,M,A,196.13980747994793
42,7.1628244712578795,4.413822483192966,8.12353045354287,M,NA,341.96634893596763
25,4.935442422262083,5.669599029288923,NA,F,B,255.43785307611188
47,1.9489911984020356,NA,NA,M,C,272.6009430597607
18,4.942862108546709,5.629522413435804,NA,M,NA,304.459135453159
22,4.600164014641143,6.214058414859612,NA,F,NA,353.17082621436424
19,1.5263518224074661,4.229488947118571,6.761210079906299,F,A,155.4602576467985
30,9.000840420578463,NA,5.671794676995685,F,B,225.65587452722878
19,4.55177796945647,NA,5.27962233194914,M,A,196.3636671160345
47,7.229238781969972,3.244444754346368,5.021180280770739,F,A,180.7287765107951
20,3.072726342879216,6.891499877388767,NA,F,B,168.12178802932132
25,2.5591857285525683,NA,NA,M,B,204.84348078939252
23,4.129623260035859,4.800539707850619,NA,F,NA,316.0553719435465
37,5.2025635250284665,NA,5.558197037275371,M,C,144.5550505598771
23,4.52390058369966,3.064078899708277,NA,M,NA,176.61225723141223
44,1.0132713842771972,9.032894947947613,6.0569784978649786,F,NA,267.37262775631626
39,2.9669248187648547,4.779928607027766,5.661782487823903,F,A,233.74733276446605
28,6.411365721666832,NA,5.958118490059472,F,A,293.15853590109424
30,3.7644085253611554,7.583144589011596,5.910368065760364,F,NA,355.6534190495123
23,4.0521516675853695,NA,NA,F,C,245.30712084978026
19,1.2291708664427943,4.902661243733131,NA,M,B,364.72388615767625
37,3.997258027681507,4.990901572088524,6.095593377432813,F,NA,329.3403706731508
42,2.239953981062632,NA,5.561177911554392,M,B,112.15835010737274
32,7.095524521920782,NA,NA,M,NA,351.0117446486587
46,3.1778681866479146,NA,NA,M,NA,252.31644246765805
12,5.245727322972873,4.7540887508382195,NA,M,C,301.96206547931234
20,6.398692720248641,1.3496932165088236,NA,M,C,140.0884487344452
22,4.698785503591242,NA,NA,F,NA,300.6180230784812
34,3.694307765434692,NA,NA,M,A,175.69234571805077
37,7.928629740106013,NA,9.448849747124644,F,NA,186.21861744133383
33,4.435134074579583,6.519991161936947,NA,F,NA,182.52226529954288
40,4.305649692755519,NA,NA,M,NA,136.10717616508154
31,2.919115854202571,6.109666255605506,NA,M,A,128.22843240206095
22,3.812802637627482,3.4050724931674177,6.286689897626335,M,B,269.27754645352076
29,7.472546666109926,5.1275855236988255,5.09366539916816,F,NA,221.04683632673564
15,3.3734298107105953,5.861826813318821,8.491508592739239,F,B,293.30288407697714
30,4.962958455311217,NA,NA,F,NA,256.3453449679638
23,7.018454674022933,NA,7.772314304404723,F,A,293.56697478954607
46,6.270484104689336,NA,NA,F,A,256.3107592097957
43,5.216411938976967,6.814568537784001,5.919155281656553,M,C,177.30838108074204
37,6.96483957386091,NA,6.126700912090087,M,A,374.4029066973397
48,2.2487414718244163,NA,7.414076195523734,F,C,339.0432933596338
44,5.651564875307371,NA,7.966302871425119,M,NA,279.8521453687681
21,3.0820311428219127,3.0980611252979706,NA,F,NA,222.50294003465297
18,2.7665237477485376,6.7161593810843545,NA,M,B,380.90146868008645
30,6.083168403020647,4.647447973483105,6.294189842292046,M,C,164.90911736532138
32,6.896757425427111,5.904942702431433,NA,M,NA,202.39007004563717
27,5.7785300777468045,2.5990069004846745,7.694258490191352,F,A,106.68473866002029
25,4.6484941895903145,NA,NA,F,C,128.51590035769468
32,7.43176428622008,NA,NA,F,A,226.22166171798412
41,4.681368372189829,5.811836848071453,8.86676123882519,M,B,305.3907528244983
49,5.681347424369833,2.4079555689528678,NA,F,B,NA
26,6.258702107181893,NA,7.828042106388045,F,NA,165.97472462320394
29,3.949115593333797,10,7.932050513055366,F,NA,0
19,7.692822345416343,0.6935077637511666,8.862078393326893,F,C,103.96001861142449
23,4.050663478011032,9.330069377365586,5.876348768630086,M,B,194.41395585722526
40,5.825068771528171,6.276678002066107,5.394280773344013,M,NA,254.53539488324773
46,6.643930175390419,NA,5.923521293062044,M,NA,508.43125855159604
49,5.427735842181686,6.0930514818351575,NA,F,B,NA
42,1.855153569226141,NA,7.827426902624507,F,A,248.82431018817886
21,6.621093001853537,2.0877824133195824,9.099620831862799,M,B,248.53103699142312
39,0,4.577009612829858,6.167554133786938,M,B,196.675826948533
42,4.991532106241641,1.8611325309329074,5.9468534578176255,F,NA,124.06627035032305
36,5.437463754992292,2.9244066925025294,8.585493219204002,M,A,214.67261112947944
25,1.8962608630873934,4.574995874126182,NA,M,NA,182.30292439690012
21,5.1172337033610615,NA,NA,M,B,359.2962883598446
28,4.820931037474449,NA,NA,M,C,159.62436065947725
47,5.174949565548571,5.930381899149333,NA,F,B,124.12143039726072
26,3.253220900959744,NA,NA,M,A,250.79666177712915
29,2.862902746028101,5.919550750721951,NA,M,A,171.72097503684347
41,3.491349502883313,0.7146623099237326,NA,F,B,163.05577756185
21,3.396979205259154,5.703794427536379,NA,M,NA,247.0643573325755
20,3.0837226983047827,3.973593112260506,NA,F,A,161.25439954764124
17,3.025398293228813,NA,7.270998158871045,F,NA,164.96168053341802
27,3.1709136178957955,NA,5.485007503192887,F,NA,204.03716042781335
26,4.520661686151317,NA,6.047394511507299,M,NA,186.19332620961166
52,3.5881396534263863,5.745679693123337,NA,M,NA,NA
44,4.964669679050416,9.479500693756492,NA,M,A,117.85355116521318
18,5.200005058945145,5.378112238518963,5.1120908835808345,M,NA,243.3115379692719
41,2.3715283542705614,7.117710707018199,NA,F,NA,255.74463659744885
18,6.548836780801284,8.016121485806874,NA,M,B,325.1155238660417
36,3.9932394377511415,NA,NA,M,C,190.83058580610495
41,7.2124938565402825,6.811844773519859,5.750742329998207,F,C,200.53463633833508
51,1.6817400388063937,7.504135469733001,6.614732666710217,F,NA,NA
21,5.442269200110918,4.710114802206577,NA,M,NA,210.23296438034748
36,6.758639284994121,NA,8.001051290941227,F,B,250.3340667172168
26,4.61797256638772,NA,5.465345492574136,F,C,187.99531870732693
47,3.0141883422116464,4.902639160920814,6.828296392296034,F,NA,162.78771229487168
50,6.431079327920634,8.628644720413893,NA,M,NA,NA
40,4.878005378555128,2.7486118737595735,NA,M,B,200.62758652924887
20,4.366409018636906,5.589948335811738,5.419706220730243,M,B,99.27989471818032
45,8.822768281513826,NA,7.2259146358635,M,NA,198.82896136926394
22,1.143787452687802,2.8364168264417895,8.517769972289111,M,B,96.82176106271868
16,3.92915127335589,4.084900031998336,6.169480215524022,M,A,204.76449636679226
25,4.216468554628007,NA,7.167929897484452,F,B,176.1950664577622
24,5.493680781545384,2.193961470153477,5.766621655069583,F,B,150.39633633344476
22,5.10632187389897,6.724493243265713,5.440897251063071,M,A,353.16749890829806
26,10,5.6755055298014625,6.864620254927048,M,A,238.1550128732137
41,5.037500834914477,1.7881691641370163,NA,F,C,190.70146691614787
16,8.468542316684594,7.358625296931264,NA,F,B,467.7313172637693
28,6.193847007759377,2.897135996359813,6.729239498899657,F,NA,188.23741801768685
20,7.124890241390293,6.984020731953497,NA,M,A,255.9117363736215
21,6.649876223897579,NA,8.698247417072386,F,B,175.97259275143904
42,4.02885611650322,NA,NA,F,B,279.08687901029884
44,8.17076793112232,3.8300679472305665,7.5447152664296775,F,C,287.1855095024165
31,6.5681301611567795,5.050593188657505,5.8119059027857904,F,B,232.77289830643105
30,4.816377114586891,1.4431923665593414,6.211721220466981,M,C,205.59919538455617
25,6.154273725886075,NA,NA,M,C,226.5002416752582
37,7.701443307506873,3.1408932936691114,6.658179953192053,M,NA,209.45126552821336
22,5.228838593801153,4.685722246701717,NA,F,A,260.6513316662317
30,3.572092392724536,7.087703378516661,NA,M,NA,295.1938960076548
44,2.9733067998923755,NA,5.178237633186202,F,NA,146.6311985713579
26,7.533436300226649,4.1284882482332685,NA,M,A,260.7706696287146
18,5.133805929370441,2.2698374981038563,NA,F,A,171.46381297937913
43,6.100888808136981,NA,5.5691582060861755,M,NA,201.3121532875707
22,2.027538960603431,5.099730240381475,NA,M,A,239.3228174069269
46,5.28118986709512,NA,NA,M,NA,53.55492903660985
25,4.0891339639279956,NA,NA,M,B,262.9571596637274
57,4.082289837002484,NA,NA,F,B,NA
32,3.6787280790872905,NA,NA,F,A,150.16087940480233
32,6.399335135654918,NA,5.659323900241549,F,NA,149.55752627201883
25,4.664080184602572,NA,7.094379901319197,F,NA,116.33363234189453
24,5.794670817795287,NA,7.5616323963309355,M,B,191.34096796359302
25,6.8767693856413405,NA,6.9612768729940395,F,B,264.0753679662153
47,7.432751409395969,NA,6.049564371382586,M,NA,297.1501384965924
25,6.450950553215562,4.756732061660454,NA,F,NA,280.1460457371822
48,4.709291129159744,0.9206804256625718,5.011119684187064,F,B,131.00198108602757
21,5.222720706774175,4.034618590634535,NA,F,NA,188.1887734194195
20,4.974278065054497,NA,NA,F,NA,333.6034087718544
44,1.1211751007340194,NA,5.943302313346045,F,C,214.47878790105688
31,4.309643660256442,2.783167773620556,NA,F,C,112.25108471183634
38,3.374820371820368,4.015944716484643,NA,F,B,143.7693391356853
28,4.249129079842466,NA,7.55264771773127,M,B,135.57487856906187
25,1.8001050619151289,NA,7.751449017581206,M,NA,183.35553360068337
30,0,NA,NA,F,C,235.30006516658213
16,2.8134360239162532,4.892480805772888,5.5754230075822715,F,B,226.99568485028897
23,7.902931517186641,NA,6.201979209513882,F,A,245.06906845036895
25,4.9233852730821175,NA,6.3275876986292365,M,B,221.28623458351962
50,5.510931722702935,3.6481806091201543,6.061117911462114,F,NA,NA
24,2.2817434782574226,7.046548400668747,9.268148792200073,M,NA,172.5923075404529
24,3.1136309571628074,7.5436581845286055,NA,M,A,318.31333648717657
31,2.203840808217732,4.485755598414551,5.134396496242761,M,C,171.1371524786818
28,4.582806172818009,6.595586295910849,NA,M,NA,394.0846162327482
23,6.6088231922881455,7.203384170439756,5.456918207556871,M,B,348.77178773108386
47,5.911956721186876,NA,6.174986404965749,M,B,155.86151663025078
28,7.587293366614716,NA,5.181653295543341,F,NA,334.7613896972284
17,3.937895400039361,NA,NA,M,C,262.24277031149154
29,3.585089089287146,3.6298500570357697,6.95559148413009,M,B,214.20981259289084
32,0.45168720378224325,NA,7.448681459171825,M,A,317.42873817346054
22,5.652440853566301,7.74933561878038,NA,F,A,314.23712335805664
41,4.1390706437029365,6.388127744307824,NA,F,A,250.61088264810428
17,3.116380773351823,8.808889585517722,5.247478228145508,M,A,284.82485388371214
24,7.706054783690491,6.2165714274923065,NA,M,B,209.05499572708447
26,4.58779260251568,2.408447783519048,5.248699311155987,F,B,154.30843421745175
21,3.4505424137900347,5.3992829002256,NA,F,B,183.83725578150717
24,7.504990938186283,NA,NA,M,C,199.9546836811883
20,6.1684255583519825,NA,NA,F,NA,52.39893056272395
25,6.765941069794955,1.6885618061293863,7.8994729315050645,F,NA,249.21751808039156
42,6.712674472180819,NA,NA,F,A,316.69243704716683
39,5.028277273023325,6.360365195629384,7.905067737468642,F,NA,250.00708700187135
29,7.623060984352331,4.636080959529625,NA,F,A,208.49812604681662
46,6.917498325790526,NA,NA,M,NA,342.3871855462943
29,4.5391932330776745,7.2534355865693705,7.728796589308242,M,B,278.5719771672727
48,6.1386062453330865,3.300811951807549,5.8198343726197335,M,B,307.04412788155446
53,6.864582716997314,NA,8.35282211063444,M,NA,NA
34,4.499767131484344,5.27128967104529,5.058264260764179,M,NA,188.6635420632756
19,4.360950738613324,2.6179350789746985,NA,M,B,209.0254365741154
24,3.389866421449854,6.672369414822645,NA,F,NA,140.83696846926887
37,5.719322627758585,NA,7.792177174094341,M,C,236.17692580436648
23,10,8.168732287829478,NA,F,NA,132.0199341149877
48,4.4217101720526175,4.455535402142938,5.1519832135402925,F,B,198.33277506191178
26,7.519900639732613,6.01309252719959,6.336341507291675,M,A,309.64779908667265
19,3.7132798828708733,6.008005393735449,NA,M,B,258.7075746391899
43,0.45714597152771663,8.166726232591454,7.991956063529299,M,A,289.5630128714628
24,4.704415036332262,7.261074595916928,6.282216675033251,M,C,192.2632110608087
41,5.333148898886618,1.798710152434102,NA,F,C,228.91167040950296
23,7.677572461251489,NA,NA,F,A,295.4855712137453
42,6.7854601373674495,3.314108708893965,NA,F,NA,148.21833211568955
35,3.399333926752252,NA,5.759590474399944,F,B,243.11957896412133
21,4.5541259058570915,4.6526607836497735,5.938825387186645,F,C,218.39968859181283
23,3.5185955858719735,6.8202991250927845,NA,M,NA,199.17871659144868
42,3.012040508175569,NA,NA,F,B,162.27922871823017
20,3.018304834323258,NA,6.280364399715218,M,A,179.85925781592502
25,2.4712334498812614,4.645309096260151,6.678321197960802,M,C,143.50120506837922
45,2.6755654264031126,NA,NA,M,C,203.15197221102903
21,9.595555264691832,5.806935928904615,NA,M,B,189.64088136658333
24,6.137420257682301,2.7819805366652615,NA,F,NA,208.2160489822383
25,3.2275664334435845,NA,9.099521828725802,F,C,169.254465284533
35,4.924366110131752,3.0830769873594317,5.011079682109507,M,B,123.10308140024412
23,4.776148849493595,NA,NA,M,NA,265.99371389122854
28,6.165093106675465,2.3791897919380696,NA,M,B,135.15265665184486
16,3.218789193086564,NA,NA,M,C,333.9430801766326
26,0.756117143974703,1.6643740783733936,7.386030248949222,F,C,145.9708581794366
29,6.645086490643767,NA,5.1669277444382455,F,A,288.1809459262414
44,6.538619786493612,4.968192252032277,5.460346631902221,M,B,332.0984089216987
24,4.257022402763556,NA,6.39598845240162,M,C,237.58451791648628
23,8.487634701043778,7.851821141074101,NA,F,B,190.96723756800628
26,4.101649208368385,4.5976612511929655,6.24934156477001,F,NA,243.0852955551542
54,5.885043250797669,4.4968530710361225,6.283908058829343,F,A,NA
42,0.6519158286593418,4.832088320925836,8.699499431905654,F,A,119.70507309421154
44,9.242056818449473,NA,NA,M,C,321.5942413108154
52,4.86287965246546,4.812447154044364,5.602955748236078,F,C,NA
34,2.2137098104158945,1.6614031074077515,NA,F,B,186.42816352988672
30,6.034572996093291,3.3913713336607136,NA,M,A,386.397171013925
20,5.410113073315792,NA,NA,M,A,270.43082079811006
26,8.41736852364323,1.876194114104372,5.2541982636174085,M,A,272.90806542151734
41,5.628264572349415,5.644700974770932,NA,F,NA,215.8294596004719
37,6.5941679979041306,NA,NA,M,B,198.3639134060001
21,5.0197810490337424,NA,NA,F,A,191.76402645361836
45,9.05679195615733,4.558582891029643,NA,F,A,81.42694959201431
22,3.9524044520369213,6.274040097945779,9.191741639404471,F,B,242.17620978550354
31,4.131714578932478,7.3558016883549655,7.094748739481833,F,C,185.23789938614135
35,4.30464296004035,3.8837088058780753,NA,M,C,204.9067401310615
49,6.938998520031108,3.156623754364518,8.347690797593284,F,C,NA
31,7.1976678049704645,NA,8.439636911086843,F,NA,257.09459361585857
29,4.308360739744677,7.141964733967056,5.448115945076455,M,NA,270.54661971374077
30,5.6651978595629116,5.088428965627125,NA,M,B,237.64086147299608
43,8.872659478337471,5.403489983180613,NA,F,NA,228.59549061035304
22,8.910959680223005,6.716250345808602,6.440331940201574,F,B,368.6526550046066
19,10,NA,7.425478547527703,F,A,258.7932519904277
43,5.078996956015521,NA,6.155634292581787,F,B,80.292415971598
22,8.11340250099914,NA,8.129248599087287,M,C,201.18293973248998
19,4.5186423252085275,NA,6.14742250547967,M,A,291.26318747975387
42,3.774075154669096,5.785406994808947,NA,M,C,191.86789195358898
49,6.4054986829037475,2.959885084579525,7.3130498754090345,F,NA,NA
43,5.2390067630836326,4.2039206189548075,5.322680536627357,F,B,209.99921608217863
46,3.475901345907464,NA,NA,M,C,222.57645908356568
23,5.255783794549824,0.06670558974936736,5.734344059040939,F,B,224.87484601294656
49,2.7296588692529307,NA,NA,M,NA,NA
43,5.15054628646256,NA,7.968781903437749,F,B,301.6756019669649
29,5.505324233793008,5.086818438195517,NA,M,A,277.0435686885443
25,7.984861176515814,NA,8.250512803740818,F,A,321.6131080768859
31,7.0109646393790666,5.0656367455961036,NA,F,NA,360.23469900140776
29,5.599923046868657,1.593538609342199,7.406443894503175,F,B,168.54482743264128
28,8.451784239529587,NA,5.086617373537663,F,B,219.05925299416873
