gave,amount,group,freq,gender,state_pol,county_pol,dormant
0,0,treat3,1,female,blue,blue,1
0,0,ctrl,14,male,red,red,0
0,0,ctrl,8,female,blue,blue,1
0,0,ctrl,3,male,red,red,0
0,0,treat2,3,male,blue,red,1
0,0,treat1,16,female,blue,red,0
0,0,treat1,8,male,blue,blue,1
0,0,ctrl,19,couple,blue,red,0
0,0,treat2,2,female,blue,blue,1
0,0,treat2,1,male,blue,red,1
0,0,ctrl,1,male,blue,blue,1
0,0,treat1,8,female,blue,blue,0
0,0,treat1,3,female,blue,blue,1
0,0,treat1,4,male,red,red,0
0,0,ctrl,19,couple,red,blue,1
0,0,treat2,16,female,blue,red,0
0,0,treat1,3,male,blue,red,1
0,0,treat2,3,male,red,red,1
0,0,ctrl,4,female,red,red,0
0,0,treat3,1,male,blue,red,1
0,0,treat1,2,male,blue,blue,0
0,0,treat3,8,male,red,blue,0
0,0,treat1,62,male,blue,blue,0
0,0,treat3,15,male,blue,blue,0
0,0,treat2,4,male,red,red,0
0,0,treat3,1,male,red,red,1
0,0,ctrl,3,male,blue,blue,1
0,0,treat2,13,male,red,red,1
0,0,treat1,1,female,blue,red,1
0,0,ctrl,1,male,blue,blue,1
0,0,ctrl,2,male,blue,blue,0
0,0,ctrl,9,male,red,red,0
0,0,treat3,4,male,blue,blue,1
0,0,treat2,20,male,red,red,0
0,0,treat1,3,male,blue,blue,0
0,0,ctrl,13,male,red,red,0
0,0,treat3,2,male,blue,red,0
0,0,treat3,29,male,blue,red,1
0,0,treat3,25,couple,blue,blue,1
0,0,treat1,1,male,blue,red,1
0,0,treat2,14,male,red,red,1
0,0,treat3,2,male,red,red,1
0,0,treat3,4,male,blue,red,1
0,0,ctrl,3,male,red,red,0
0,0,ctrl,10,male,blue,red,1
0,0,ctrl,1,male,red,red,1
0,0,ctrl,3,male,red,blue,0
0,0,treat2,1,male,red,red,1
0,0,treat1,1,male,blue,blue,1
0,0,ctrl,7,male,red,red,0
0,0,treat1,1,female,blue,blue,1
0,0,treat1,1,male,red,red,0
0,0,treat3,1,male,red,red,1
0,0,ctrl,6,male,blue,red,1
0,0,treat2,5,male,blue,red,1
0,0,treat2,1,male,red,red,1
0,0,ctrl,1,female,blue,red,1
0,0,ctrl,3,male,red,red,0
0,0,treat2,2,female,red,red,0
0,0,ctrl,2,female,blue,blue,1
0,0,treat3,8,couple,red,red,1
0,0,treat2,2,male,blue,blue,0
0,0,treat2,23,male,blue,red,0
0,0,ctrl,1,female,red,red,1
0,0,treat1,9,male,red,red,0
0,0,ctrl,1,female,blue,blue,1
0,0,treat3,3,male,red,blue,0
0,0,ctrl,1,couple,red,red,0
0,0,treat2,4,male,red,blue,1
0,0,treat2,1,female,blue,blue,0
0,0,ctrl,5,male,red,red,1
0,0,treat1,1,male,red,blue,1
0,0,treat1,33,female,blue,blue,0
0,0,treat1,4,male,blue,blue,1
0,0,treat3,3,female,blue,blue,1
0,0,treat1,1,female,blue,red,0
0,0,ctrl,36,female,blue,blue,0
0,0,ctrl,3,male,blue,red,1
0,0,treat2,4,female,blue,blue,0
0,0,ctrl,7,female,blue,blue,0
0,0,treat3,1,male,blue,blue,1
0,0,treat1,3,male,red,red,0
0,0,treat3,7,male,blue,blue,0
0,0,ctrl,12,male,red,blue,0
0,0,treat1,2,female,blue,blue,1
0,0,treat2,3,male,blue,blue,0
0,0,treat2,1,male,blue,red,1
0,0,ctrl,11,male,red,blue,0
0,0,ctrl,2,couple,red,red,1
0,0,ctrl,1,female,blue,red,1
0,0,ctrl,10,male,blue,red,1
0,0,treat1,1,male,blue,blue,1
0,0,treat2,2,male,blue,red,1
0,0,treat1,2,female,red,red,1
0,0,ctrl,2,female,red,red,0
0,0,ctrl,7,male,blue,red,0
0,0,treat2,1,female,blue,blue,1
0,0,treat3,2,male,red,red,1
0,0,treat1,8,female,red,blue,0
0,0,treat1,47,male,blue,blue,1
0,0,ctrl,1,female,red,red,1
0,0,ctrl,4,couple,red,red,1
0,0,treat3,7,female,blue,red,1
0,0,ctrl,18,female,blue,blue,0
0,0,treat2,2,female,red,red,0
0,0,treat2,1,male,blue,blue,1
0,0,ctrl,11,male,red,red,1
0,0,treat1,3,female,blue,blue,1
0,0,treat3,2,female,blue,blue,1
0,0,treat3,15,male,blue,red,0
0,0,ctrl,16,male,red,red,1
0,0,ctrl,7,female,blue,red,1
0,0,treat1,10,couple,red,blue,1
0,0,treat2,1,male,blue,red,1
0,0,treat1,3,couple,blue,blue,1
0,0,treat3,3,couple,blue,blue,0
0,0,treat3,8,female,red,red,0
0,0,treat3,1,female,blue,red,0
0,0,treat3,1,couple,red,blue,0
0,0,treat1,11,female,blue,blue,1
1,20,treat2,17,male,red,red,0
0,0,treat2,17,male,blue,red,1
0,0,treat2,7,male,blue,red,1
0,0,treat3,3,male,red,red,0
0,0,treat2,6,male,blue,blue,1
0,0,treat2,3,male,blue,blue,1
0,0,treat2,2,male,blue,blue,0
0,0,treat1,4,male,red,red,1
0,0,treat1,4,male,red,red,0
1,25,treat1,3,male,blue,red,1
0,0,ctrl,1,female,blue,blue,1
0,0,treat1,1,male,blue,red,1
0,0,treat3,14,male,red,red,1
0,0,ctrl,7,male,red,red,0
0,0,treat2,5,male,red,red,0
0,0,treat1,16,male,blue,red,0
0,0,treat1,9,female,blue,red,1
0,0,ctrl,42,male,blue,blue,0
0,0,ctrl,1,male,blue,blue,0
0,0,ctrl,4,female,blue,red,1
0,0,ctrl,5,couple,red,red,1
0,0,ctrl,2,male,red,blue,1
0,0,treat3,1,male,red,red,1
0,0,treat1,1,male,blue,blue,1
0,0,treat3,2,female,blue,red,0
0,0,treat3,1,male,red,blue,1
0,0,ctrl,9,male,red,blue,0
0,0,treat2,1,male,blue,blue,1
0,0,ctrl,4,male,blue,blue,1
0,0,ctrl,12,male,red,blue,0
0,0,ctrl,2,male,red,red,1
0,0,treat3,1,male,blue,blue,0
0,0,ctrl,22,male,blue,blue,1
0,0,treat2,1,couple,blue,red,0
0,0,ctrl,1,male,red,red,1
0,0,treat2,4,male,red,red,1
0,0,ctrl,2,male,blue,red,0
0,0,treat1,9,male,red,blue,0
0,0,treat2,11,male,red,red,1
0,0,treat2,38,male,blue,blue,0
0,0,treat1,1,male,blue,red,1
0,0,ctrl,5,female,red,red,1
0,0,treat3,9,male,blue,red,1
0,0,treat3,2,female,red,red,1
0,0,treat1,56,male,blue,red,0
0,0,treat3,2,male,blue,red,1
0,0,ctrl,26,male,blue,blue,0
0,0,treat1,1,female,blue,blue,1
0,0,treat1,10,couple,blue,red,0
0,0,ctrl,19,couple,red,red,1
0,0,ctrl,10,male,red,blue,1
0,0,treat3,81,male,blue,blue,0
0,0,ctrl,1,male,blue,red,1
0,0,treat2,1,male,red,blue,1
0,0,treat1,3,male,red,red,0
0,0,treat3,3,male,blue,red,1
0,0,treat3,2,couple,blue,blue,1
0,0,treat1,16,male,blue,red,1
0,0,treat2,4,female,red,red,1
0,0,treat2,4,male,blue,red,1
0,0,ctrl,14,male,red,red,1
0,0,ctrl,25,male,blue,blue,0
0,0,treat2,1,male,blue,blue,0
0,0,treat1,4,female,red,blue,1
0,0,treat2,15,male,red,red,0
0,0,treat1,1,male,red,red,1
0,0,ctrl,5,male,blue,red,0
0,0,treat1,11,male,red,red,0
0,0,treat1,4,male,blue,red,1
0,0,treat2,12,male,blue,blue,1
0,0,treat1,7,male,blue,red,0
0,0,treat2,1,female,red,red,1
0,0,treat3,2,female,red,red,1
0,0,ctrl,12,male,blue,red,0
0,0,treat1,9,female,blue,red,0
0,0,ctrl,2,male,blue,red,1
0,0,ctrl,7,male,blue,red,0
0,0,treat2,1,male,blue,blue,1
0,0,treat1,9,couple,red,red,1
0,0,treat3,4,male,red,blue,0
0,0,treat1,3,male,red,red,1
0,0,ctrl,5,male,red,red,1
0,0,treat3,31,female,blue,blue,0
0,0,treat3,5,couple,red,red,0
0,0,treat2,28,male,red,red,1
0,0,ctrl,1,female,red,blue,1
0,0,ctrl,6,female,red,red,1
0,0,treat1,40,male,blue,blue,0
0,0,treat3,1,female,blue,blue,0
0,0,treat2,6,male,blue,blue,0
0,0,ctrl,11,male,blue,red,0
0,0,treat3,11,male,blue,red,0
0,0,ctrl,1,couple,red,red,1
0,0,treat3,7,male,red,blue,0
0,0,ctrl,35,male,red,blue,1
0,0,ctrl,2,male,blue,blue,1
0,0,treat1,12,male,red,blue,1
0,0,treat3,4,couple,blue,blue,1
0,0,ctrl,4,male,red,red,1
0,0,ctrl,2,male,blue,red,0
0,0,ctrl,19,male,blue,blue,1
0,0,ctrl,1,male,red,red,1
0,0,treat3,2,male,red,blue,1
0,0,ctrl,1,male,red,red,1
0,0,treat3,7,male,red,blue,1
0,0,ctrl,17,male,red,red,0
0,0,treat3,1,male,blue,blue,1
0,0,treat3,8,couple,red,blue,0
0,0,treat3,4,male,blue,blue,1
0,0,treat1,4,female,blue,red,1
0,0,treat3,9,couple,blue,blue,0
0,0,treat3,1,female,red,blue,1
0,0,treat3,2,female,blue,blue,1
0,0,treat3,7,male,red,blue,1
0,0,treat2,8,female,red,red,0
0,0,ctrl,7,female,red,blue,1
0,0,treat3,2,male,blue,blue,0
0,0,treat1,19,male,blue,blue,0
0,0,ctrl,1,female,blue,blue,1
0,0,ctrl,1,female,blue,blue,0
0,0,treat2,12,female,blue,red,1
0,0,ctrl,1,female,red,red,1
0,0,treat2,14,male,red,red,0
0,0,treat2,4,male,blue,blue,0
0,0,ctrl,8,male,blue,red,0
0,0,treat3,8,female,blue,blue,1
0,0,treat1,15,male,red,red,0
0,0,ctrl,9,male,blue,blue,1
0,0,treat2,8,female,blue,blue,0
0,0,treat2,3,male,blue,red,0
0,0,treat1,3,female,blue,red,1
0,0,treat2,3,couple,blue,red,0
0,0,ctrl,23,female,blue,blue,0
0,0,treat1,6,female,red,red,0
0,0,treat3,10,male,blue,blue,0
0,0,ctrl,7,male,NA,NA,0
0,0,treat3,6,male,blue,red,1
0,0,treat3,11,female,blue,blue,1
0,0,treat2,2,male,blue,blue,0
0,0,ctrl,2,female,red,red,1
0,0,treat3,2,male,red,red,0
0,0,ctrl,53,female,red,red,0
0,0,treat1,1,male,blue,blue,1
0,0,treat1,2,male,red,blue,1
0,0,treat3,1,female,blue,blue,0
0,0,treat2,2,male,blue,red,0
0,0,treat3,75,male,blue,blue,1
0,0,ctrl,2,male,blue,blue,1
0,0,treat1,6,male,red,red,0
0,0,treat1,4,male,blue,blue,0
0,0,treat2,2,female,red,red,0
0,0,ctrl,1,female,blue,red,0
0,0,treat1,5,male,blue,red,1
0,0,treat3,4,couple,blue,blue,1
1,50,ctrl,6,male,red,red,0
0,0,ctrl,3,male,blue,blue,0
0,0,treat2,9,male,blue,red,0
0,0,treat3,11,couple,red,red,0
0,0,treat2,7,male,blue,blue,1
0,0,treat1,4,couple,red,blue,1
0,0,treat2,39,male,red,blue,1
0,0,treat2,8,male,blue,blue,1
0,0,treat3,22,male,blue,blue,1
0,0,treat3,2,couple,blue,blue,1
0,0,treat3,3,male,red,red,1
0,0,treat1,20,female,blue,blue,0
0,0,ctrl,5,male,red,red,0
0,0,treat1,14,female,blue,blue,1
0,0,ctrl,3,female,red,red,0
0,0,treat1,9,female,blue,blue,0
0,0,treat3,1,male,red,red,1
0,0,treat2,17,male,red,blue,0
0,0,treat2,19,male,blue,blue,1
0,0,ctrl,24,male,red,blue,1
0,0,ctrl,12,male,red,red,1
0,0,treat3,15,male,red,red,0
0,0,treat1,1,male,red,red,0
0,0,treat1,12,female,blue,red,1
0,0,treat1,1,female,blue,blue,1
0,0,ctrl,7,couple,blue,red,1
0,0,treat3,8,male,red,red,0
0,0,ctrl,1,male,red,red,0
0,0,treat1,9,male,blue,red,0
0,0,ctrl,1,female,blue,red,1
0,0,treat2,3,male,red,red,1
0,0,treat1,3,male,blue,blue,1
0,0,ctrl,20,male,red,red,0
0,0,treat2,1,male,blue,blue,0
0,0,ctrl,1,male,red,red,0
0,0,treat1,2,male,blue,red,0
0,0,treat2,4,male,blue,blue,0
0,0,ctrl,2,female,blue,blue,1
0,0,treat2,20,couple,blue,blue,1
0,0,treat2,1,male,blue,blue,1
0,0,treat3,12,male,blue,blue,1
0,0,ctrl,1,male,red,red,1
0,0,treat3,1,couple,red,blue,1
0,0,ctrl,8,female,blue,blue,1
0,0,ctrl,11,female,blue,blue,0
0,0,treat3,1,male,blue,blue,1
0,0,treat1,2,female,blue,blue,1
0,0,treat2,9,male,blue,blue,1
0,0,ctrl,8,couple,blue,red,0
0,0,treat2,6,female,red,red,0
0,0,ctrl,6,male,red,blue,1
0,0,treat2,2,female,blue,red,0
0,0,ctrl,1,female,blue,blue,0
0,0,treat2,1,female,blue,red,1
0,0,treat1,4,male,red,red,1
0,0,treat1,15,male,red,red,0
0,0,ctrl,1,couple,red,red,0
0,0,treat3,7,male,red,red,0
0,0,treat3,10,male,blue,blue,0
0,0,ctrl,7,female,blue,blue,1
0,0,treat2,10,female,blue,blue,0
0,0,treat2,1,male,blue,red,0
0,0,treat3,1,male,blue,red,1
0,0,treat3,9,male,red,blue,1
0,0,ctrl,10,female,blue,red,0
0,0,ctrl,1,male,blue,blue,1
0,0,treat2,2,female,blue,red,1
0,0,treat3,8,male,red,red,1
0,0,treat3,17,female,blue,red,1
0,0,ctrl,5,female,blue,blue,1
0,0,treat3,1,male,blue,blue,1
0,0,treat1,1,female,red,red,0
0,0,treat2,3,male,red,blue,0
0,0,treat3,20,female,blue,red,1
0,0,treat1,3,female,red,blue,1
0,0,ctrl,3,female,blue,red,1
0,0,treat3,1,female,red,blue,0
0,0,treat3,5,male,blue,blue,1
0,0,treat3,10,couple,blue,blue,1
0,0,treat1,19,male,red,red,0
0,0,treat3,4,male,blue,red,1
0,0,treat1,6,female,red,red,1
0,0,treat3,2,male,red,red,1
0,0,treat1,1,male,red,blue,1
0,0,treat3,1,female,blue,blue,1
0,0,treat2,15,male,red,red,0
0,0,treat2,5,male,blue,red,1
0,0,treat2,6,female,blue,blue,0
0,0,treat2,12,male,blue,red,0
0,0,treat2,4,female,blue,red,1
0,0,treat2,6,female,red,blue,0
0,0,ctrl,2,male,blue,blue,1
0,0,treat2,25,female,blue,blue,0
0,0,ctrl,5,female,red,red,0
0,0,treat1,2,male,red,blue,0
0,0,treat3,6,female,red,red,1
0,0,treat3,11,male,red,red,0
0,0,treat3,21,male,blue,blue,0
0,0,treat3,5,male,red,red,1
0,0,treat1,6,male,blue,blue,0
0,0,treat1,4,male,blue,red,0
0,0,treat2,6,female,blue,blue,1
0,0,ctrl,1,male,blue,blue,0
0,0,treat1,14,male,blue,blue,0
0,0,treat2,3,male,blue,blue,1
0,0,ctrl,4,male,blue,red,0
0,0,ctrl,1,female,red,blue,1
0,0,treat1,2,male,red,blue,0
0,0,treat1,9,male,red,red,1
0,0,ctrl,11,male,red,red,0
0,0,treat1,10,couple,blue,red,1
1,100,treat2,9,male,blue,blue,0
0,0,treat2,17,male,red,blue,0
0,0,treat3,12,couple,red,blue,0
0,0,treat1,19,female,blue,red,0
0,0,treat3,6,male,blue,blue,1
0,0,ctrl,12,female,blue,blue,0
0,0,treat2,7,female,red,red,1
0,0,treat2,2,female,red,blue,1
0,0,ctrl,12,male,blue,blue,0
0,0,ctrl,6,male,red,red,0
0,0,treat2,3,female,red,red,0
0,0,ctrl,22,male,red,blue,0
0,0,treat3,1,male,blue,blue,1
0,0,treat2,2,male,red,blue,1
0,0,treat1,1,couple,blue,red,1
0,0,ctrl,1,female,blue,blue,1
0,0,treat1,4,male,blue,red,0
0,0,ctrl,1,male,red,blue,1
0,0,treat1,2,female,blue,blue,0
0,0,ctrl,39,couple,blue,red,1
0,0,treat1,8,male,red,red,0
0,0,ctrl,11,male,blue,red,0
0,0,treat1,2,female,blue,blue,1
1,100,treat3,14,male,red,blue,0
0,0,treat1,3,female,blue,blue,0
0,0,treat2,7,female,red,red,1
1,50,ctrl,1,male,blue,blue,0
0,0,treat3,3,male,blue,red,0
0,0,ctrl,6,female,blue,red,1
0,0,treat1,4,male,blue,red,1
0,0,treat2,3,male,blue,blue,1
0,0,treat2,1,male,red,blue,1
0,0,treat3,8,male,red,red,0
0,0,ctrl,26,female,red,blue,0
0,0,treat2,12,male,red,red,0
0,0,treat1,2,male,blue,blue,1
0,0,treat2,50,couple,blue,red,1
0,0,ctrl,11,male,red,red,1
0,0,treat1,21,male,blue,red,0
0,0,treat3,7,male,red,blue,1
0,0,treat3,7,couple,blue,blue,0
0,0,ctrl,2,female,red,red,0
1,125,treat1,13,male,blue,red,1
0,0,treat1,2,male,blue,red,1
0,0,ctrl,2,male,blue,blue,1
0,0,treat1,14,male,blue,NA,0
0,0,treat1,1,male,blue,blue,1
0,0,treat2,12,male,blue,blue,0
0,0,treat1,3,female,red,red,0
0,0,treat2,11,male,blue,red,1
0,0,treat3,3,male,blue,red,0
0,0,ctrl,3,male,blue,red,1
0,0,treat2,6,couple,red,red,0
0,0,treat2,6,male,blue,blue,0
0,0,treat2,7,male,red,red,0
0,0,treat2,11,male,blue,blue,0
0,0,treat2,1,female,blue,blue,1
0,0,treat1,1,female,blue,blue,1
0,0,treat1,16,male,blue,blue,0
0,0,treat2,5,male,red,red,1
0,0,treat2,1,male,blue,blue,1
0,0,treat1,16,male,red,blue,0
0,0,ctrl,2,male,red,red,1
0,0,ctrl,5,male,blue,blue,1
0,0,ctrl,4,male,red,red,0
0,0,ctrl,1,couple,blue,blue,0
0,0,treat3,3,male,blue,red,1
0,0,ctrl,2,male,blue,red,0
0,0,treat2,2,male,blue,red,1
0,0,treat3,4,female,blue,blue,0
1,100,treat1,2,male,blue,blue,1
0,0,treat1,2,male,red,red,0
0,0,treat1,4,couple,red,red,1
0,0,ctrl,12,male,blue,red,1
0,0,treat1,15,male,blue,blue,0
0,0,ctrl,4,couple,blue,blue,0
0,0,treat2,3,male,blue,blue,0
0,0,treat3,32,male,red,blue,0
0,0,treat2,16,female,red,blue,1
0,0,treat2,1,female,blue,red,0
0,0,treat2,1,couple,red,red,1
0,0,ctrl,1,female,blue,blue,0
0,0,ctrl,5,male,blue,blue,1
0,0,ctrl,3,male,blue,blue,1
0,0,ctrl,9,male,blue,blue,1
0,0,treat2,3,female,blue,red,1
0,0,treat2,28,male,blue,blue,1
0,0,treat2,17,male,red,blue,1
0,0,treat1,4,male,blue,blue,1
0,0,treat1,1,male,red,red,0
0,0,treat2,5,male,red,blue,1
0,0,ctrl,3,male,red,blue,1
0,0,treat2,9,male,red,blue,0
0,0,treat2,201,male,blue,blue,0
0,0,treat3,1,male,blue,blue,1
0,0,ctrl,5,male,blue,red,1
0,0,ctrl,1,female,blue,blue,1
0,0,ctrl,11,male,blue,blue,1
0,0,treat1,4,male,red,red,1
0,0,treat3,1,male,blue,red,1
0,0,ctrl,33,female,blue,blue,1
0,0,ctrl,3,male,blue,red,1
0,0,ctrl,2,male,blue,red,1
0,0,ctrl,86,male,blue,red,1
0,0,ctrl,24,male,red,red,0
0,0,ctrl,1,female,blue,blue,1
0,0,treat3,11,couple,red,red,0
0,0,treat2,15,female,blue,red,0
0,0,treat2,15,couple,red,red,0
0,0,ctrl,1,male,blue,blue,0
0,0,treat3,1,couple,blue,blue,1
0,0,ctrl,5,male,red,red,1
0,0,treat3,10,female,blue,blue,0
0,0,ctrl,4,female,red,red,1
0,0,ctrl,1,male,red,red,1
0,0,ctrl,2,male,red,red,1
0,0,ctrl,6,male,red,red,0
1,25,treat3,51,male,red,red,0
0,0,treat2,1,male,blue,blue,1
0,0,treat1,2,female,blue,blue,0
0,0,treat3,3,male,red,red,1
0,0,ctrl,17,female,blue,blue,1
0,0,ctrl,3,female,red,red,0
0,0,ctrl,3,male,blue,blue,1
0,0,treat1,4,male,blue,red,1
0,0,treat2,9,couple,blue,blue,1
0,0,treat2,1,male,red,blue,1
0,0,treat2,9,couple,blue,blue,0
0,0,treat3,16,male,red,red,1
0,0,treat1,2,female,blue,red,1
0,0,ctrl,11,couple,blue,red,0
0,0,ctrl,9,male,blue,blue,1
0,0,treat1,4,female,blue,blue,1
0,0,treat2,46,female,red,blue,1
0,0,treat1,1,male,blue,blue,0
0,0,treat1,11,male,blue,red,0
0,0,ctrl,32,couple,blue,red,0
0,0,treat3,4,male,blue,blue,0
0,0,treat2,5,female,blue,red,0
0,0,treat1,1,couple,red,red,0
0,0,ctrl,9,male,red,blue,1
0,0,treat2,5,female,red,blue,0
0,0,treat3,11,male,blue,blue,1
0,0,ctrl,5,couple,blue,red,1
0,0,ctrl,3,male,red,red,1
0,0,ctrl,1,female,red,red,0
0,0,ctrl,6,male,blue,blue,1
0,0,ctrl,15,female,blue,red,0
0,0,treat3,10,male,red,red,0
0,0,ctrl,24,male,blue,red,0
0,0,treat1,2,male,blue,red,0
0,0,treat3,9,male,red,blue,1
0,0,treat1,1,male,blue,blue,1
0,0,treat3,14,male,red,red,0
0,0,treat3,1,male,red,red,0
0,0,ctrl,29,female,blue,red,0
0,0,treat3,6,female,blue,blue,1
0,0,treat1,16,couple,red,blue,0
0,0,ctrl,19,couple,blue,red,0
0,0,treat2,5,male,red,red,0
0,0,treat1,10,male,red,red,0
0,0,treat1,2,male,red,blue,1
0,0,treat1,8,male,red,red,1
0,0,ctrl,4,male,red,blue,1
0,0,treat1,8,female,blue,red,0
0,0,ctrl,21,female,blue,red,0
0,0,ctrl,13,male,red,red,1
0,0,treat2,12,male,blue,blue,1
0,0,ctrl,18,female,red,red,0
0,0,treat3,94,female,blue,red,0
0,0,treat2,5,male,red,red,0
0,0,treat2,2,male,blue,red,0
0,0,ctrl,7,male,blue,blue,0
0,0,ctrl,17,male,blue,blue,0
0,0,treat3,4,female,blue,blue,0
0,0,treat3,1,couple,blue,red,0
0,0,treat2,2,male,blue,blue,0
0,0,treat2,8,male,red,red,0
0,0,ctrl,4,female,blue,red,1
0,0,ctrl,3,female,red,red,0
0,0,treat1,3,male,blue,blue,0
0,0,treat1,7,female,blue,blue,1
0,0,ctrl,8,female,blue,blue,1
0,0,treat2,23,male,blue,red,0
0,0,treat1,4,female,red,blue,1
0,0,ctrl,1,male,blue,blue,0
0,0,ctrl,22,female,blue,red,0
0,0,ctrl,6,male,blue,red,0
0,0,treat3,3,couple,blue,blue,0
0,0,treat1,8,male,red,blue,0
0,0,treat3,5,couple,blue,red,0
0,0,treat1,9,male,blue,blue,0
0,0,treat3,18,male,blue,blue,0
0,0,treat2,3,male,blue,blue,1
0,0,treat3,1,male,blue,red,1
0,0,treat2,8,male,blue,blue,0
0,0,ctrl,3,female,red,red,0
0,0,ctrl,16,male,blue,blue,0
0,0,treat3,2,male,red,blue,1
0,0,ctrl,2,male,red,red,1
0,0,ctrl,3,male,red,red,1
0,0,treat3,6,male,blue,red,0
0,0,treat1,33,male,red,red,0
0,0,ctrl,26,male,blue,red,1
0,0,treat1,28,female,blue,red,1
1,25,treat3,7,couple,blue,blue,0
0,0,treat3,1,female,blue,blue,0
0,0,ctrl,8,male,red,blue,0
0,0,ctrl,5,male,red,red,1
0,0,treat1,4,female,red,blue,0
0,0,ctrl,4,male,blue,blue,1
0,0,ctrl,7,female,blue,blue,0
0,0,treat1,1,female,blue,blue,0
0,0,treat3,1,female,blue,red,0
0,0,ctrl,6,male,blue,red,0
0,0,treat2,11,male,blue,red,1
0,0,treat3,11,male,red,blue,0
0,0,treat1,5,female,blue,red,1
0,0,treat2,1,male,red,red,0
0,0,treat2,8,couple,red,red,1
0,0,treat2,18,couple,blue,blue,1
0,0,ctrl,13,male,blue,red,0
0,0,treat1,13,male,blue,red,0
1,50,treat1,11,male,red,red,1
1,30,treat2,20,female,red,blue,0
0,0,ctrl,16,male,red,red,1
0,0,treat2,1,female,blue,red,0
0,0,treat2,1,male,red,blue,1
0,0,treat1,6,male,blue,blue,0
0,0,treat3,4,male,red,red,1
0,0,ctrl,11,male,blue,blue,0
0,0,treat1,2,female,blue,blue,0
0,0,treat2,1,male,red,blue,0
0,0,treat2,1,male,red,red,0
0,0,ctrl,9,male,red,blue,0
0,0,ctrl,5,male,red,red,1
0,0,treat1,28,couple,red,red,0
0,0,ctrl,15,couple,blue,blue,0
0,0,treat3,11,male,blue,red,1
0,0,treat2,2,male,blue,blue,1
0,0,treat3,1,male,red,red,0
0,0,treat1,5,female,blue,blue,1
0,0,ctrl,5,couple,red,red,1
0,0,treat2,5,male,blue,blue,1
0,0,ctrl,2,couple,blue,blue,1
0,0,treat1,1,male,red,red,0
0,0,treat2,4,female,blue,red,0
0,0,ctrl,11,female,blue,red,1
0,0,ctrl,35,couple,blue,red,0
0,0,ctrl,1,male,red,red,1
0,0,treat2,6,male,red,blue,1
0,0,ctrl,4,male,blue,red,1
0,0,treat3,14,male,blue,blue,1
0,0,treat3,3,female,blue,blue,0
0,0,treat2,11,male,blue,red,1
0,0,treat1,1,male,blue,blue,1
0,0,treat1,1,female,blue,blue,1
0,0,treat2,1,male,blue,red,1
0,0,treat3,1,couple,blue,blue,0
0,0,treat3,18,male,red,red,0
0,0,ctrl,2,male,blue,blue,1
0,0,treat3,5,couple,blue,blue,0
0,0,ctrl,1,male,blue,red,1
0,0,treat3,8,female,blue,blue,1
0,0,treat1,4,male,blue,blue,1
0,0,treat2,12,male,blue,blue,1
0,0,treat1,3,female,red,red,0
0,0,treat2,2,female,blue,blue,1
0,0,ctrl,11,male,blue,blue,1
0,0,treat1,25,male,blue,blue,0
0,0,treat2,9,male,red,red,0
0,0,treat1,23,female,blue,blue,1
0,0,treat3,1,female,red,red,0
0,0,ctrl,1,female,red,red,0
0,0,treat1,4,male,blue,blue,1
0,0,treat1,6,couple,blue,red,1
0,0,ctrl,33,couple,red,red,1
0,0,ctrl,40,female,blue,red,0
0,0,treat2,1,female,blue,red,0
0,0,ctrl,1,couple,red,blue,1
0,0,treat1,1,female,blue,blue,0
0,0,treat3,13,male,blue,blue,1
0,0,treat2,14,male,red,red,0
0,0,treat2,3,male,red,red,1
0,0,treat3,12,female,blue,red,1
0,0,ctrl,19,female,blue,red,1
0,0,treat3,1,male,red,red,1
0,0,treat3,17,male,red,blue,0
0,0,ctrl,1,female,red,blue,1
0,0,ctrl,14,male,red,red,0
0,0,treat2,13,female,blue,red,0
0,0,treat1,5,male,blue,blue,0
0,0,ctrl,4,couple,blue,blue,1
0,0,ctrl,2,male,red,red,0
0,0,treat3,7,male,blue,red,1
0,0,treat1,1,male,red,blue,1
0,0,ctrl,1,male,blue,red,1
0,0,treat2,9,male,red,red,1
0,0,ctrl,6,male,red,blue,0
0,0,ctrl,2,male,red,red,0
0,0,treat2,24,couple,blue,red,0
0,0,treat1,1,male,blue,red,1
0,0,treat2,5,female,blue,red,0
0,0,treat2,14,female,red,red,0
0,0,treat1,7,male,blue,blue,0
0,0,ctrl,9,male,blue,red,1
0,0,ctrl,4,couple,red,red,0
0,0,treat2,44,male,blue,blue,1
0,0,treat2,1,female,blue,red,1
0,0,ctrl,44,female,red,red,0
0,0,treat2,5,male,blue,red,1
0,0,treat3,9,male,blue,blue,1
0,0,treat2,39,female,red,red,0
0,0,treat3,3,male,red,blue,1
0,0,treat1,4,male,blue,red,0
0,0,ctrl,2,male,blue,red,0
0,0,treat1,1,male,red,red,1
0,0,ctrl,9,male,blue,red,0
0,0,ctrl,7,female,blue,blue,0
0,0,ctrl,3,male,red,red,1
0,0,treat2,9,female,blue,red,0
0,0,treat2,2,female,red,red,0
0,0,treat1,6,male,blue,red,0
0,0,treat3,4,couple,blue,blue,1
0,0,treat3,2,male,red,red,1
0,0,treat2,1,female,blue,red,0
0,0,ctrl,3,male,blue,red,0
0,0,ctrl,4,couple,blue,blue,0
0,0,treat1,1,couple,blue,blue,1
0,0,ctrl,16,male,red,red,1
0,0,treat3,1,male,red,red,0
